|track_id|track_name|track_rating|track_url|lyrics|genre|artist_name|artist_id|album_name|album_id
0|35095515|Timber|81|https://www.musixmatch.com/lyrics/PitBull-feat-Ke-ha-3/Timber-feat-Ke-Ha-2?utm_source=application&utm_campaign=api&utm_medium=University+of+Maryland%3A1409618655617| it's going down, i'm yelling: timber! you better move, you better dance let's make a night you won't remember i'll be the one you won't forget  oh, oh, oh timber, timber, it's going down oh, oh, oh timber, timber, it's going down the bigger they are, the harder they fall this biggity boy's a diggity dog i have 'em like miley cyrus, clothes off twerking in their bras and thongs timber face down, booty up timber that's the way we like to what timber  i'm slicker than an oil spill she say she won't, but i bet she will timber swing your partner round and round end of the night, it's going down one more shot, another round end of the night, it's going down swing your partner round and round end of the night, it's going down oh, oh, oh  one more shot, another round end of the night, it's going down it's going down, i'm yelling: timber! you better move, you better dance  let's make a night you won't remember i'll be the one you won't forget it's going down, i'm yelling: timber! you better move, you better dance  let's make a night you won't remember i'll be the one you won't forget oh, oh, oh timber, timber, it's going down oh, oh, oh timber, timber, it's going down look up in the sky, it's a bird, it's a plane nah, it's just me, ain't a damn thing changed live in hotels, swing on planes  blessed to say: money ain't a thing club jumping like lebron now, voli order me another round, homie we about to clown, wild 'cause it's about to go down swing your partner round and round end of the night, it's going down one more shot, another round  end of the night, it's going down swing your partner round and round end of the night, it's going down oh, oh, oh one more shot, another round  end of the night, it's going down it's going down, i'm yelling: timber! you better move, you better dance let's make a night you won't remember i'll be the one you won't forget it's going down, i'm yelling: timber! you better move, you better dance let's make a night you won't remember i'll be the one you won't forget oh, oh, oh timber, timber, it's going down oh, oh, oh timber, timber, it's going down oh, oh, oh timber, timber, it's going down oh, oh, oh timber, you won't forget, timber|Dance|PitBull feat. Ke$ha|27880378|Meltdown EP|15581816
1|14327979|Bad Romance|80|https://www.musixmatch.com/lyrics/Lady-Gaga/Bad-Romance?utm_source=application&utm_campaign=api&utm_medium=University+of+Maryland%3A1409618655617| oh-oh-oh-oh-oooh oh-oh-oh-oh-oooh, oh-oh-oh caught in a bad romance oh-oh-oh-oh-oooh oh-oh-oh-oh-oooh, oh-oh-oh caught in a bad romance  rah, rah-ah-ah-ah roma, roma-ma gaga, ooh-la-la want your bad romance  rah, rah-ah-ah-ah roma, roma-ma gaga, ooh-la-la want your bad romance  i want your ugly, i want your disease i want your everything as long as it's free i want your love, love, love, love i want your love  i want your drama, the touch of your hand i want your leather-studded kiss in the sand i want your love, love, love, love i want your love love, love, love, i want your love  you know that i want you and you know that i need you i want it bad, your bad romance  i want your love, and i want your revenge you and me could write a bad romance i want your love and all your lover's revenge you and me could write a bad romance  oh-oh-oh-oh-oooh oh-oh-oh-oh-oooh, oh-oh-oh caught in a bad romance oh-oh-oh-oh-oooh oh-oh-oh-oh-oooh, oh-oh-oh caught in a bad romance  rah, rah-ah-ah-ah roma, roma-ma gaga, ooh-la-la want your bad romance  i want your horror, i want your design 'cause you're a criminal as long as you're mine i want your love, love, love, love i want your love  i want your psycho, your vertigo shtick want you in my rear window, baby, you're sick i want your love, love, love, love i want your love love, love, love, i want your love  you know that i want you and you know that i need you 'cause i'm a free bitch, baby i want it bad, your bad romance  i want your love, and i want your revenge you and me could write a bad romance i want your love and all your lover's revenge you and me could write a bad romance  oh-oh-oh-oh-oooh oh-oh-oh-oh-oooh, oh-oh-oh caught in a bad romance oh-oh-oh-oh-oooh oh-oh-oh-oh-oooh, oh-oh-oh caught in a bad romance  rah, rah-ah-ah-ah roma, roma-ma gaga, ooh-la-la want your bad romance  rah, rah-ah-ah-ah roma, roma-ma gaga, ooh-la-la want your bad romance  walk, walk, fashion baby work it, move that bitch crazy walk, walk, fashion baby work it, move that bitch crazy walk, walk, fashion baby work it, move that bitch crazy walk, walk, passion baby work it, i'm a free bitch, baby  i want your love, and i want your revenge i want your love, i don't wanna be friends j'veux ton amour, et je veux ta revanche j'veux ton amour, i don't wanna be friends  no, i don't wanna be friends caught in a bad romance i don't wanna be friends, want your bad romance caught in a bad romance want your bad romance  i want your love, and i want your revenge you and me could write a bad romance i want your love and all your lover's revenge you and me could write a bad romance  oh-oh-oh-oh-oooh oh-oh-oh-oh-oooh, oh-oh-oh want your bad romance caught in a bad romance want your bad romance oh-oh-oh-oh-oooh want your bad romance caught in a bad romance  rah, rah-ah-ah-ah roma, roma-ma gaga, ooh-la-la want your bad romance|Dance|Lady Gaga|41919334|Bad Romance - Single|11014605
2|18692499|Feel This Moment|80|https://www.musixmatch.com/lyrics/Pitbull/Feel-This-Moment-feat-Christina-Aguilera-2?utm_source=application&utm_campaign=api&utm_medium=University+of+Maryland%3A1409618655617| ask for money, and get advice ask for advice, get money twice i'm from the dirty, but that chico nice y'all call it a moment, i call it life  one day when the light is glowing i'll be in my castle golden but until the gates are open i just wanna feel this moment whoa-oh, i just wanna feel this moment whoa-oh, i just wanna feel this moment  mr worldwide christina aguilera oye mamita, come on, dale que la cosa esta rica i just want to feel this moment  feel this moment  reporting live, from the tallest buildings in tokyo long way from them hard ways filled with zoes and oye's dade county always,  all day now baby, we can parlay oh baby, we can party  she read books especially 'bout red rooms and tie ups yeah i got her hooked 'cause she see me in a suit with the red tie tied up christian gris, nice to meet ya but time is money yeah only difference is i own it now let's stop time and enjoy this moment  one day when the light is glowing i'll be in my castle golden but until the gates are open i just want to feel this moment whoa-oh, i just wanna feel this moment come on whoa-oh, i just wanna feel this moment hey, yeah  feel this moment  i see the future but live for the moment make sense, don't it? ha now make dollars, i mean billions yeah i'm a genius, i mean brilliant brillant the streets are what schooled him schooled him and made him slicker than slick, rick the ruler yeah i've lost a lot, and learned a lot but i'm still undefeated like shula i'm far from cheap i break down companies with all my peeps baby we can travel the world and i can give you and all you can see time is money haha only difference is i own it ha like a stop watch, let's stop time and enjoy this moment, dale  one day when the light is glowing i'll be in my castle golden but until the gates are open i just wanna feel this moment whoa-oh, come on i just wanna feel this moment whoa-oh, ha, yeah i just wanna feel this moment  come on, feel this moment  whoa-oh, i just wanna feel this moment whoa-oh, i just wanna feel this moment|Dance|Pitbull feat. Christina Aguilera|39101820|Global Warming|14269919
3|58155302|International Love|80|https://www.musixmatch.com/lyrics/Pitbull/International-Love-feat-Chris-Brown?utm_source=application&utm_campaign=api&utm_medium=University+of+Maryland%3A1409618655617| we're from mister , dade county mister worldwide, all around the world hey, hey we're international, so international international, so international  you can't catch me boy i'm overseas at about a g's for sho' don't test me boy 'cause i rap with the best for sho'  til the death of me cremate my body let the ocean have what's left of me but for now forget about that blow the whistle baby you the referee  you put it down like new york city i never sleep wild like los angeles my fantasy hotter than miami i feel the heat oh miss international love girl is oh miss international love  i don't play football but i've touched down everywhere everywhere everywhere i don't play baseball but i've hit a home run everywhere, everywhere i've been to countries and cities i can't pronounce and the places on the globe i didn't know existed in romania she pulled me to the centre she said, pit you can have me and my sister in lebanon yeah the women are bomb and in greece you've guessed it the women are sweet been all around the world but i ain't gon' lie there's nothing like miami's heat  you put it down like new york city i never sleep wild like los angeles my fantasy hotter than miami i feel the heat oh miss international love girl is oh miss international love  down in dr they looking for visa's i ain't talking credit cards if you know what i mean en cuba la cosa 'ta dura all the women get down if you know what i mean in colombia the women got everything done with some of the most beautiful women i've ever seen in brazil they freaky with big ol' booties and they thongs blue, yellow and green in la tengo all las mexicanas in new york tengo all las boricua besitos para todas las mujeres en venezuela muah, y en miami tengo cualquiera  you put it down like new york city i never sleep wild like los angeles my fantasy hotter than miami i feel the heat oh miss international love oh miss international love  there's not a place that your love don't affect me baby so don't ever change i cross the globe when i'm with you baby  hey chris brown this for the women worldwide let's ride  you put it down like new york city i never sleep wild like los angeles my fantasy hotter than miami i feel the heat oh miss international love oh miss international love  you put it down like new york city i never sleep wild like los angeles my fantasy hotter than miami i feel the heat oh miss international love oh miss international love  ooo-oo-ohhh we're international, so international ooo-oo-ohhh international, so international ooo-oo-ohhh we're international, so international whoa-whoa- oh whoa-whoa--oh international love whoa-whoa- oh whoa-whoa--oh international love|Pop|Pitbull feat. Chris Brown|38598778|Now That's What I Call Music 41|17603423
4|17011617|Rain Over Me|80|https://www.musixmatch.com/lyrics/Pitbull-feat-Marc-Anthony/Rain-Over-Me?utm_source=application&utm_campaign=api&utm_medium=University+of+Maryland%3A1409618655617| girl my body don't lie red one i'm outta my mind let it rain over me mr worldwide i'm rising so high out of my mind so let it rain over me  ay ay ay ay ay ay let it rain over me ay ay ay ay ay ay let it rain over me  a billion's a new million and voli's a new vodka forty is the new  baby you're a rock star dale veterana, que tú sabe más de la cuenta, no te hagas teach me baby, or better yet freak me baby, yes, yes i'm freaky baby, i'mma make sure that your peach feels peachy baby no bullshit broads, i like my women sexy, classy, sassy powerful yes, they love to get a little nasty, ow this ain't a game you'll see, you can put the blame on me dale muñequita, abre ahí, and let it rain over me  girl my body don't lie i'm outta my mind let it rain over me i'm rising so high out of my mind so let it rain over me  ay ay ay ay ay ay let it rain over me ay ay ay ay ay ay let it rain over me  a billion's a new million voli's a new vodka latin is the new majority, ya tú sabe next step la casablanca no hay carro, nos vamos en balsa mami you know the drill, they won't know what i got 'til they read the will i ain't trying, i ain't trying to keep it real i'm trying to keep wealthy that's for real pero mira que tú 'tas buena, y mira que tú 'tas dura baby no me hables más, y tíramelo mami chula no games you'll see, you can put the blame on me dale muñequita, abre ahí, and let it rain over me  girl my body don't lie i'm outta my mind let it rain over me i'm rising so high out of my mind so let it rain over me  ay ay ay ay ay ay let it rain over me ay ay ay ay ay ay let it rain over me  mr worldwide, marc anthony, tú sabe i was playing with her, she was playing with me next thing you know, we were playing with three oh oh oh oh oh oh i was playing with her, she was playing with me next thing you know, we were playing with three oh oh oh oh oh oh rain over me  girl my body don't lie i'm outta my mind let it rain over me i'm rising so high out of my mind so let it rain over me over me  ay ay ay ay ay ay let it rain over me over me ay ay ay ay ay ay let it rain over me|Pop in Spanish|Pitbull feat. Marc Anthony|13790617|Planet Pit|13850125
5|18864295|Give Me Everything|78|https://www.musixmatch.com/lyrics/Pitbull-feat-Ne-Yo-Afrojack-Nayer-9/Give-Me-Everything-1?utm_source=application&utm_campaign=api&utm_medium=University+of+Maryland%3A1409618655617| me not working hard? yeah right picture that with a kodak and, better yet, go to times square take a picture of me with a kodak took my life from negative to positive and i just want y'all know that and tonight, let's enjoy life pitbull, nayer, ne-yo, tell us right  tonight, i want all of you tonight give me everything tonight for all we know we might not get tomorrow let's do it tonight  don't care what they say all the games they play nothing is enough till they handle love  let's do it tonight  i want you tonight i want you to stay i want you tonight  grab somebody sexy, tell 'em hey give me everything tonight give me everything tonight give me everything tonight give me everything tonight  take advantage of tonight cause tomorrow i'm off to dubai to perform for a princess but tonight, i can make you my queen and make love to you endless this is insane: the way the name growin' money keep flowin' hustlers move aside so, i'm tiptoein', to keep flowin' i got it locked up like lindsay lohan put it on my life, baby i'll make you feel right, baby can't promise tomorrow, but i promise tonight dale  excuse me and i might drink a little more than i should tonight and i might take you home with me, if i could tonight and, baby, i'ma make you feel so good, tonight cause we might not get tomorrow  tonight, i want all of you tonight give me everything tonight for all we know we might not get tomorrow let's do it tonight  don't care what they say all the games they play nothing is enough till they handle love  let's do it tonight  i want you tonight i want you to stay i want you tonight  grab somebody sexy, tell 'em hey give me everything tonight give me everything tonight give me everything tonight give me everything tonight  reach for the stars, and if you don't grab them at least you'll fall on top of the world think about it, cause if you slip, i'm gon' fall on top your girl what i'm involved with is deeper than the masons, baby, baby, and it ain't no secret my granny's from cuba, but i'm an american idol getting money like seacrest put it on my life, baby, i make you feel right, baby can't promise tomorrow, but i promise tonight dale  excuse me and i might drink a little more than i should tonight and i might take you home with me, if i could tonight and, baby, i'ma make you feel so good, tonight cause we might not get tomorrow  tonight, i want all of you tonight give me everything tonight for all we know we might not get tomorrow let's do it tonight  don't care what they say all the games they play nothing is enough till they handle love  let's do it tonight  i want you tonight i want you to stay i want you tonight  grab somebody sexy, tell 'em hey give me everything tonight give me everything tonight give me everything tonight give me everything tonight  excuse me but i might drink a little more than i should tonight and i might take you home with me if i could tonight and i think you should let me cause i look good tonight cause we might not get tomorrow|Pop|Pitbull feat. Ne-Yo, Afrojack & Nayer|38598676|Planet Pit|14278319
6|18692498|Don't Stop the Party|78|https://www.musixmatch.com/lyrics/Pitbull-feat-Tjr-2/Don-t-Stop-the-Party-Pitbull?utm_source=application&utm_campaign=api&utm_medium=University+of+Maryland%3A1409618655617| you don't get them girls loose loose tjr! you don't get the world loose loose you don't get money woof woof mister worldwide! but i do i do  you don't get them girls loose loose you don't get the world loose loose you don't get money woof woof but i do i do  i say, y'all having a good time, i'll bet  yeah, yeah, yeah que no pare la fiesta don't stop the party yeah, yeah, yeah que no pare la fiesta don't stop the party  i'm running through the world like i'm running back scarface, world's mine, running back thirty thousand people in hanover to see me eighty thousand people in london, wembley ninety thousand people in morocco and i'm just getting warmed up, papo catch me with red one in stockholm, beirut, cafe getting my drink on, voli where all the pretty women hit the hooka all of them sweet, azucar, azucar dale disfruta  they can't, they won't, they never will stop the party they can't, they won't, they never will stop the party  i say, y'all having a good time, i'll bet  yeah, yeah, yeah que no pare la fiesta don't stop the party yeah, yeah, yeah que no pare la fiesta don't stop the party  i'm from the city where they stress and they sleep real bad and now i'm doing shows in helsinki finland i know what ya'll thinking, you're thinking, that you can out think me, but you can't frankly i'm out for the benji's, frankies, c-notes just cause you ain't me, don't hate me as a matter fact you should thank me even if you don't, you're welcome yankees zig-a zig-a zig-a zig-a-zow who got the keys of the world, now, yours truly, blow  they can't, they won't, they never will stop the party they can't, they won't, they never will stop the party  i say, y'all having a good time, i'll bet  yeah, yeah, yeah que no pare la fiesta don't stop the party yeah, yeah, yeah que no pare la fiesta don't stop the party  i'm a give it to ya, ah ah now give it to me, ah ah i'm a give it to ya, ah ah now give it to me, ah ah i'm a give it to ya, ah ah now give it to me, ah ah get funky, get funky now stop!  i say, y'all having a good time, i'll bet  yeah, yeah, yeah que no pare la fiesta don't stop the party yeah, yeah, yeah que no pare la fiesta don't stop the party  yeah, yeah, yeah to the money makers it's the place to be que no pare la fiesta don't stop the party yeah, yeah, yeah to the sexy people it's the place to be que no pare la fiesta don't stop the party  yeah, yeah, yeah to the money makers it's the place to be que no pare la fiesta don't stop the party yeah, yeah, yeah to the sexy people it's the place to be que no pare la fiesta don't stop the party|Pop|Pitbull feat. TJR|14000632|Global Warming|14269919
7|14297591|I Gotta Feeling|76|https://www.musixmatch.com/lyrics/The-Black-Eyed-Peas/I-Gotta-Feeling?utm_source=application&utm_campaign=api&utm_medium=University+of+Maryland%3A1409618655617| i gotta feeling, that tonight's gonna be a good night that tonight's gonna be a good night that tonight's gonna be a good, good night  a feeling, that tonight's gonna be a good night that tonight's gonna be a good night that tonight's gonna be a good, good night  a feeling woohoo, that tonight's gonna be a good night that tonight's gonna be a good night that tonight's gonna be a good, good night  a feeling woohoo, that tonight's gonna be a good night that tonight's gonna be a good night that tonight's gonna be a good, good night  i feel tonight's the night, let's live it up! i got my money, let's spend it up! spend it go out and smash it, like oh my gosh! jump out that sofa, let's kick it--off! kick  i know that we'll have a ball if we get down and go out, and just lose it all i feel, stressed out, i wanna let it go let's go way out, spaced out, and losin' all control ch-ch-ch-ch  fill up my cup, mazel tov! look at her dancin', just take it--off! feel it! let's paint the town, we'll shut it down! let's burn the roof! and then we'll do it again  let's do it, let's do it, let's do it, let's do it and do it, and do it, let's live it up! and do it, and do it, and do it, do it, do it let's do it, let's do it, let's do it  cause i gotta feeling woohoo that tonight's gonna be a good night that tonight's gonna be a good night that tonight's gonna be a good, good night a feeling woohoo, that tonight's gonna be a good night that tonight's gonna be a good night that tonight's gonna be a good, good night  i feel tonight's the night hey, let's live it up! let's live it up i got my money my pay, let's spend it up! let's spend it up go out and smash it smash it, like oh my god! like oh my god! jump out that sofa come on, let's kick it--off! kick it fill up my cup drink, mazel tov! l'chaim! look at her dancing move it, move it, just take it--off! take it let's paint the town paint the town, we'll shut it down! shut it down let's burn the roof whoo-oo-oo, and then we'll do it again!  let's do it, let's do it, let's do it, let's do it let's do it and do it and do it, and do it, let's live it up and do it and do it, and do it and do it and do it, and do it, and do it and do it let's do it and do it, let's do it and do it let's do it hey, do it hey, do it hey, do it  here we come, here we go, we gotta rock rock, rock, rock, rock easy come, easy go, now we on top top, top, top, top feel the shot, body rock, rock it, don't stop stop, stop, stop, stop round and round, up and down, all 'round the clock clock, clock, clock, clock  monday, tuesday, wednesday and thursday do it! friday, saturday, saturday to sunday do it! get, get, get, get, get with us, you know what we say, say party every day, p-p-p-party every day  and i'm feeling woohoo, that tonight's gonna be a good night that tonight's gonna be a good night that tonight's gonna be a good, good night  a feeling woohoo, that tonight's gonna be a good night that tonight's gonna be a good night that tonight's gonna be a good, good night woohoo|Dance|black eyed peas|7014|The E.N.D.|10958224
8|82814942|Fireball|76|https://www.musixmatch.com/lyrics/Pitbull-feat-John-Ryan-2/Fireball-2?utm_source=application&utm_campaign=api&utm_medium=University+of+Maryland%3A1409618655617| mr worldwide to infinity you know the roof on fire we gon' boogie oogie oogie, jiggle, wiggle and dance like the roof on fire we gon' drink drinks and take shots until we fall out like the roof on fire now baby give a booty naked, take off all your clothes and light the roof on fire tell her, tell her baby, baby, baby, baby, baby, baby, baby, baby, baby i'm on fire i tell her baby, baby, baby, baby, baby, baby, baby, baby, baby i'm a fireball  fireball  i saw, i came, i conquered or should i say, i saw, i conquered, i came they say the chico on fire and he no liar while y'all slippin' he's runnin' the game now big bang boogie get that kitty little noogie in a nice, nice little shade i gave suzie a little pat up on the booty and she turned around and said walk this way  i was born in a flame mama said that everyone would know my name i'm the best you've ever had that's right if you think i'm burning out, i never am  i'm on fire i'm on fire i'm on fire i'm on fire  fireball fireball  sticks and stones may break my bones but i don't care what y'all say 'cause as the world turns, y'all boys gonna learn that this chico right here don't play that boy's from the bottom, bottom of the map mia usa i gave suzie a little pat up on the booty and she turned around and said walk this way  i was born in a flame mama said that everyone would know my name i'm the best you've ever had that's right if you think i'm burning out, i never am  i'm on fire i'm on fire i'm on fire i'm on fire  fireball  we're taking it, we're taking it we're taking it down we're taking it, we're taking it we're taking it down we're taking it, we're taking it we're taking it down we're taking it, we're taking it we're taking it down we're taking it, we're taking it we're taking it down we're taking it, we're taking it we're taking it down we're taking it, we're taking it we're taking it down we're taking it, we're taking it we're taking it down  now we're bringing it, we're bringing it we're bringing it back we're bringing it, we're bringing it we're bringing it back we're bringing it, we're bringing it we're bringing it back we're bringing it, we're bringing it we're bringing it back we're bringing it, we're bringing it we're bringing it back we're bringing it, we're bringing it we're bringing it back we're bringing it, we're bringing it we're bringing it back  fireball fireball i tell her baby, baby, baby, baby, baby, baby, baby, baby, baby i'm on fire i tell her baby, baby, baby, baby, baby, baby, baby, baby, baby i'm a fireball|Electronic|Pitbull feat. John Ryan|27952179|Globalization|20443752
9|33431672|Estoy Enamorado (Live)|76|https://www.musixmatch.com/lyrics/Thal%C3%ADa/Estoy-Enamorado-Live/translation/english?utm_source=application&utm_campaign=api&utm_medium=University+of+Maryland%3A1409618655617| t: i want to drink the kisses of your mouth, as if they were dew drops and there in the air to draw your name next to mine p: and in a sweet guitar cord i did crazy things in your feelings and in the subtle embrace of the night let you know what i feel  t, p: that i am in love, and your love makes me greater eh and eh that i am in love, and it's so good, it's so good to love you  p: inside of me just stay in captivity, to add me to the air that you breathe and in every space to tie my illusions next to your life ey  t: that if i shipwreck i can stay in your bank, that i can feed me with only memories and wake up from the deep sleep only to see you  t, p: that i am in love, and your love makes me greater eh and eh that i am in love, and it's so good, it's so good to love you i am going to light the fire on your quiet skin i will wet your lips with passionate water to knit our dreams from nothing  t: that i am in love t, p: that i am in love and your love makes me greater that i am in love and it's so good, it's so good to love you  t: that i am in love p: i am in love t, p: and your love makes me greater eh and eh that i am in love, and it's so good, it's so good to love you t, p: ayyyyy ayayayieyoo|Latin|Thalía|50993|Thalía en Primera Fila|15451127
