|track_id|track_name|track_rating|track_url|lyrics|genre|artist_name|artist_id|album_name|album_id
0|73109263|Thinking Out Loud|93|https://www.musixmatch.com/lyrics/Ed-Sheeran/Thinking-Out-Loud?utm_source=application&utm_campaign=api&utm_medium=University+of+Maryland%3A1409618655617| when your legs don't work like they used to before and i can't sweep you off of your feet will your mouth still remember the taste of my love? will your eyes still smile from your cheeks?  and, darling, i will be loving you till we're  and, baby, my heart could still fall as hard at  and i'm thinking 'bout how people fall in love in mysterious ways maybe just the touch of a hand well, me, i fall in love with you every single day and i just wanna tell you i am  so, honey, now take me into your loving arms kiss me under the light of a thousand stars place your head on my beating heart i'm thinking out loud maybe we found love right where we are  when my hair's all but gone, and my memory fades and the crowds don't remember my name when my hands don't play the strings the same way i know you will still love me the same  'cause, honey, your soul could never grow old, it's evergreen and, baby, your smile's forever in my mind and memory i'm thinking 'bout how people fall in love in mysterious ways and maybe it's all part of a plan well, i'll just keep on making the same mistakes hoping that you'll understand  that, baby, now take me into your loving arms kiss me under the light of a thousand stars place your head on my beating heart i'm thinking out loud and maybe we found love right where we are  la la la, la la la, la la la, la la la loud  so, baby, now take me into your loving arms kiss me under the light of a thousand stars oh, darling, place your head on my beating heart i'm thinking out loud then maybe we found love right where we are oh, baby, we found love right where we are and we found love right where we are|Soul|Ed Sheeran|38620990|x|19624170
1|74400624|Mary, Did You Know|93|https://www.musixmatch.com/lyrics/Pentatonix/Mary-Did-You-Know?utm_source=application&utm_campaign=api&utm_medium=University+of+Maryland%3A1409618655617| mary, did you know that your baby boy would one day walk on water? mary, did you know that your baby boy would save our sons and daughters? did you know that your baby boy has come to make you new?  this child that you delivered, will soon deliver you mary, did you know that your baby boy would give sight to a blind man? mary, did you know that your baby boy would calm the storm with his hand?  did you know that your baby boy has walked where angels trod? when you kiss your little baby you kiss the face of god mary, did you know? mary, did you know?  mary, did you know? did you know? mary, did you know? mary, did you know? mary, did you know? mary, did you know? mary, did you know? mary, did you know?  the blind will see, the deaf will hear the dead will live again the lame will leap, the dumb will speak the praises of the lamb mary, did you know that your baby boy  is lord of all creation? mary, did you know that your baby boy would one day rule the nations? did you know that your baby boy is heaven's perfect lamb?  that sleeping child you're holding is the great, i am mary, did you know? mary, did you know? mary, did you know? mary, did you know? mary, did you know? oh|Pop|Pentatonix|13841673|That's Christmas to Me|19721342
2|80744184|Chandelier|91|https://www.musixmatch.com/lyrics/Sia/Chandelier?utm_source=application&utm_campaign=api&utm_medium=University+of+Maryland%3A1409618655617| party girls don't get hurt can't feel anything, when will i learn? i push it down, push it down  i'm the one for a good time, call phone's blowin' up, ringin' my doorbell i feel the love, feel the love  , , , , , , drink , , , , , , drink , , , , , , drink  throw 'em back till i lose count  i'm gonna swing from the chandelier from the chandelier i'm gonna live like tomorrow doesn't exist like it doesn't exist i'm gonna fly like a bird through the night feel my tears as they dry i'm gonna swing from the chandelier from the chandelier  but i'm holding on for dear life won't look down, won't open my eyes keep my glass full until morning light 'cause i'm just holding on for tonight  help me, i'm holding on for dear life won't look down, won't open my eyes keep my glass full until morning light 'cause i'm just holding on for tonight, on for tonight  sun is up, i'm a mess gotta get out now, gotta run from this here comes the shame, here comes the shame  , , , , , , drink , , , , , , drink , , , , , , drink  throw 'em back till i lose count  i'm gonna swing from the chandelier from the chandelier i'm gonna live like tomorrow doesn't exist like it doesn't exist i'm gonna fly like a bird through the night feel my tears as they dry i'm gonna swing from the chandelier from the chandelier  but i'm holding on for dear life won't look down, won't open my eyes keep my glass full until morning light 'cause i'm just holding on for tonight  help me, i'm holding on for dear life won't look down, won't open my eyes keep my glass full until morning light 'cause i'm just holding on for tonight  on for tonight, on for tonight 'cause i'm just holding on for tonight oh, i'm just holding on for tonight on for tonight, on for tonight  'cause i'm just holding on for tonight 'cause i'm just holding on for tonight oh, i'm just holding on for tonight on for tonight, on for tonight|Pop|Sia|41659|MNM Big Hits 2014.2|20505749
3|76274735|Lil More|5|https://www.musixmatch.com/lyrics/Rich-Life-Boyz/Lil-More?utm_source=application&utm_campaign=api&utm_medium=University+of+Maryland%3A1409618655617||Hip Hop/Rap|Rich Life Boyz|28118155|Lil More|19964753
4|73109257|Photograph|90|https://www.musixmatch.com/lyrics/Ed-Sheeran/Photograph?utm_source=application&utm_campaign=api&utm_medium=University+of+Maryland%3A1409618655617| loving can hurt loving can hurt sometimes but it's the only thing that i know  and when it gets hard you know it can get hard sometimes it is the only thing that makes us feel alive  we keep this love in a photograph we make these memories for ourselves where our eyes are never closing hearts are never broken and time's forever frozen still  so you can keep me inside the pocket of your ripped jeans holdin' me closer till our eyes meet you won't ever be alone wait for me to come home  loving can heal loving can mend your soul and is the only thing that i know know i swear it will get easier remember that with every piece of ya and it's the only thing we take with us when we die  we keep this love in a photograph we make these memories for ourselves where our eyes are never closing our hearts were never broken and time's forever frozen still  so you can keep me inside the pocket of your ripped jeans holdin' me closer till our eyes meet you won't ever be alone  and if you hurt me well that's okay baby only words bleed inside these pages you just hold me and i won't ever let you go  wait for me to come home wait for me to come home wait for me to come home wait for me to come home  oh you can fit me inside the necklace you got when you were  next to your heartbeat where i should be keep it deep within your soul  and if you hurt me well that's okay baby only words bleed inside these pages you just hold me and i won't ever let you go  when i'm away i will remember how you kissed me under the lamppost back on th street hearing you whisper through the phone wait for me to come home|Folk|Ed Sheeran|38620990|x|19624170
5|94976276|Take Us Home|89|https://www.musixmatch.com/lyrics/Alan-Doyle/Take-Us-Home?utm_source=application&utm_campaign=api&utm_medium=University+of+Maryland%3A1409618655617| this is my hand take it now it's yours to keep these are my eyes look into them and you'll see how a rainbow needs the rain or it will never shine again it's the same for you and me  these are my footsteps falling surely next to yours this is the moment that we've been waiting for it's our story now to tell raise the curtain, ring the bell and open up the door  hey, altogether we will be we're forever you and me hey, the sun will show us where to go love will give us heart and soul and take us home, home, home  these are my arms come to them when you're cold this is my shoulder rest your head and dream of home for there'll nights and there'll be days it seems a long, long ways away but we'll make it now i know  hey, altogether we will be we're forever you and me hey, the sun will show us where to go love will give us heart and soul and take us home  and we go, and we go, and we go to go home and we go, and we go, and we go  this is my song it's the only one i know this is my heart take it with you when you go i wanna thank you for the show no one wants to dance alone i'll see you down the road  hey, altogether we will be we're forever you and me and hey, the sun will show us where to go love will give us heart and soul and take us home  altogether we will be we're forever you and me and hey, the sun will show us where to go love will give us heart and soul and take us home, home, home, home home|Pop|Alan Doyle|13937489|So Let's Go (Deluxe)|21610077
6|74268378|Sugar|88|https://www.musixmatch.com/lyrics/Maroon-5/Sugar?utm_source=application&utm_campaign=api&utm_medium=University+of+Maryland%3A1409618655617| i'm hurting, baby, i'm broken down i need your loving, loving, i need it now when i'm without you i'm something weak you got me begging begging, i'm on my knees  i don't wanna be needing your love i just wanna be deep in your love and it's killing me when you're away ooh, baby 'cause i really don't care where you are i just wanna be there where you are and i gotta get one little taste  your sugar yes, please won't you come and put it down on me i'm right here, 'cause i need little love and little sympathy yeah you show me good loving make it alright need a little sweetness in my life your sugar yes, please won't you come and put it down on me  my broken pieces you pick them up don't leave me hanging, hanging come give me some when i'm without ya i'm so insecure you are the one thing the one thing, i'm living for  i don't wanna be needing your love i just wanna be deep in your love and it's killing me when you're away ooh, baby 'cause i really don't care where you are i just wanna be there where you are and i gotta get one little taste  your sugar yes, please won't you come and put it down on me i'm right here, 'cause i need little love and little sympathy yeah you show me good loving make it alright need a little sweetness in my life your sugar! your sugar! yes, please yes, please won't you come and put it down on me  yeah i want that red velvet i want that sugar sweet don't let nobody touch it unless that somebody's me i gotta be a man there ain't no other way 'cause girl you're hotter than southern california bay  i don't wanna play no games i don't gotta be afraid don't give all that shy shit no make up on, that's my  sugar yes, please won't you come and put it down on me down on me! oh, right here right here 'cause i need i need little love and little sympathy yeah you show me good loving make it alright need a little sweetness in my life your sugar! sugar! yes, please yes, please won't you come and put it down on me  your sugar yes, please won't you come and put it down on me i'm right here, 'cause i need little love and little sympathy yeah you show me good loving make it alright need a little sweetness in my life your sugar yes, please won't you come and put it down on me down on me, down on me|Pop|Maroon 5|27840|V - Deluxe edition|19712314
7|112950178|Unsteady - Erich Lee Gravity Remix|88|https://www.musixmatch.com/lyrics/X-Ambassadors/Unsteady-Erich-Lee-Gravity-Remix?utm_source=application&utm_campaign=api&utm_medium=University+of+Maryland%3A1409618655617| hold, hold on, hold onto me 'cause i'm a little unsteady a little unsteady hold, hold on, hold onto me 'cause i'm a little unsteady a little unsteady  mama, come here approach, appear daddy, i'm alone 'cause this house don't feel like home  if you love me, don't let go if you love me, don't let go  hold, hold on, hold onto me 'cause i'm a little unsteady a little unsteady hold, hold on, hold onto me 'cause i'm a little unsteady a little unsteady  mother, i know that you're tired of being alone dad, i know you're trying to fight when you feel like flying  but if you love me, don't let go if you love me, don't let go  hold, hold on, hold onto me 'cause i'm a little unsteady a little unsteady hold, hold on, hold onto me 'cause i'm a little unsteady a little unsteady  hold, hold on, hold onto me 'cause i'm a little unsteady a little unsteady|Pop|X Ambassadors|14388048|Avant Toi (Original Motion Picture Soundtrack)|23763396
8|80176541|Stay with Me|86|https://www.musixmatch.com/lyrics/Sam-Smith/Stay-With-Me?utm_source=application&utm_campaign=api&utm_medium=University+of+Maryland%3A1409618655617| guess it's true i'm not good at a one night stand but i still need love 'cause i'm just a man these nights never seem to go to plan i don't want you to leave will you hold my hand  oh, won't you stay with me? 'cause you're all i need this ain't love, it's clear to see but darling, stay with me  why am i so emotional? no, it's not a good look, gain some self control deep down i know this never works but you could lay with me so it doesn't hurt  oh, won't you stay with me? 'cause you're all i need this ain't love, it's clear to see but darling, stay with me  oooh oh ooh oooh ooooh oh oooh oh ooh oooh ooooh oh  oh, won't you stay with me? 'cause you're all i need this ain't love, it's clear to see but darling, stay with me oh, wont you stay with me 'cause you're all i need this ain't love its clear to see but darling stay with me|Soul|Sam Smith|33491428|In the Lonely Hour|16208927
9|72965039|I’m Not the Only One|86|https://www.musixmatch.com/lyrics/Sam-Smith/I-m-Not-the-Only-One?utm_source=application&utm_campaign=api&utm_medium=University+of+Maryland%3A1409618655617| you and me, we made a vow for better or for worse i can't believe you let me down but the proof is in the way it hurts  for months on end i've had my doubts denying every tear i wish this would be over now but i know that i still need you here  you say i'm crazy 'cause you don't think i know what you've done but when you call me baby i know i'm not the only one  you've been so unavailable now sadly i know why your heart is unobtainable even though lord knows you kept mine  you say i'm crazy 'cause you don't think i know what you've done but when you call me baby i know i'm not the only one  i have loved you for many years maybe i am just not enough you've made me realize my deepest fear by lying and tearing us up  you say i'm crazy 'cause you don't think i know what you've done but when you call me baby i know i'm not the only one  you say i'm crazy 'cause you don't think i know what you've done but when you call me baby i know i'm not the only one  i know i'm not the only one i know i'm not the only one and i know, and i know, and i know and i know, and i know, and i know, know i know i'm not the only one|Soul|Sam Smith|33491428|In the Lonely Hour|19615838
