|track_id|track_name|track_rating|track_url|lyrics|genre|artist_name|artist_id|album_name|album_id
0|31274826|The Scientist|94|https://www.musixmatch.com/lyrics/Coldplay/The-Scientist?utm_source=application&utm_campaign=api&utm_medium=University+of+Maryland%3A1409618655617| come up to meet you, tell you i'm sorry you don't know how lovely you are i had to find you, tell you i need you  tell you i set you apart tell me your secrets and ask me your questions oh, let's go back to the start  running in circles, coming up tails heads on a science apart nobody said it was easy  it's such a shame for us to part nobody said it was easy no one ever said it would be this hard  oh, take me back to the start i was just guessing at numbers and figures pulling the puzzles apart questions of science, science and progress  do not speak as loud as my heart  but tell me you love me, come back and haunt me oh and i rush to the start running in circles, chasing our tails  coming back as we are nobody said it was easy oh, it's such a shame for us to part nobody said it was easy no one ever said it would be so hard i'm going back to the start oh ooh, ooh ooh ooh ooh ah ooh, ooh ooh ooh ooh oh ooh, ooh ooh ooh ooh oh ooh, ooh ooh ooh ooh|Pop|Coldplay|1039|静寂の世界|13753952
1|18081539|Without Me|86|https://www.musixmatch.com/lyrics/Eminem/Without-Me?utm_source=application&utm_campaign=api&utm_medium=University+of+Maryland%3A1409618655617| obie trice, real name no gimmicks  two trailer park girls go round the outside round the outside, round the outside  two trailer park girls go round the outside round the outside, round the outside  guess who's back back again shady's back tell a friend guess who's back, guess who's back guess who's back, guess who's back guess who's back, guess who's back guess who's back  i've created a monster 'cause nobody wants to see marshall no more they want shady, i'm chopped liver well if you want shady, this is what i'll give you a little bit of weed mixed with some hard liquor some vodka that'll jump start my heart quicker than a shock when i get shocked at the hospital by the doctor when i'm not co-operating when i'm rockin' the table while he's operating you waited this long, now stop debating 'cause i'm back, i'm on the rag and ovulating i know that you got a job, ms cheney but your husband's heart problem's complicating so the fcc won't let me be or let me be me, so let me see they try to shut me down on mtv but it feels so empty, without me so, come on and dip, bum on your lips fuck that, cum on your lips, and some on your tits and get ready, 'cause this shit's about to get heavy i just settled all my lawsuits, fuck you debbie!  now this looks like a job for me so everybody, just follow me 'cause we need a little, controversy 'cause it feels so empty, without me  i said this looks like a job for me so everybody, just follow me 'cause we need a little, controversy 'cause it feels so empty, without me  little hellions, kids feelin' rebellious embarrassed their parents still listen to elvis they start feelin' like prisoners helpless 'til someone comes along on a mission and yells, bitch! a visionary, vision of scary could start a revolution, pollutin' the airwaves a rebel, so just let me revel and bask in the fact that i got everyone kissin' my ass and it's a disaster, such a catastrophe for you to see so damn much of my ass you asked for me? well i'm back na-na-na-na-na-na-na-na-na-na  fix your bent antenna tune it in and then i'm gonna enter in, endin' up under your skin like a splinter the center of attention, back for the winter i'm interesting, the best thing since wrestling infesting in your kid's ears and nesting testing, attention please feel the tension, soon as someone mentions me here's my ten cents, my two cents is free a nuisance, who sent? you sent for me? now this looks like a job for me so everybody, just follow me 'cause we need a little, controversy 'cause it feels so empty, without me i said, this looks like a job for me so everybody, just follow me 'cause we need a little, controversy 'cause it feels so empty, without me a-tisket a-tasket, i go tit for tat with anybody who's talkin' this shit, that shit chris kirk patrick, you can get your ass kicked worse than them little limp bizkit bastards and moby? you can get stomped by obie you thirty-six year old baldheaded fag, blow me you don't know me, you're too old, let go it's over, nobody listen to techno now let's go, just gimme the signal i'll be there with a whole list full of new insults i been dope, suspenseful with a pencil ever since prince turned himself into a symbol but sometimes the shit just seems everybody only wants to discuss me so this must mean i'm disgusting but it's just me, i'm just obscene no i'm not the first king of controversy i am the worst thing since elvis presley to do black music so selfishly and used it to get myself wealthy there's a concept that works twenty million other white rappers emerge but no matter how many fish in the sea it'll be so empty, without me  now this looks like a job for me so everybody, just follow me 'cause we need a little, controversy 'cause it feels so empty, without me  i said this looks like a job for me so everybody, just follow me 'cause we need a little, controversy 'cause it feels so empty, without me  kids!|Hip Hop/Rap|Eminem|426|The Eminem Show|14239779
2|30423587|Bring Me To Life|82|https://www.musixmatch.com/lyrics/Evanescence/Bring-Me-to-Life?utm_source=application&utm_campaign=api&utm_medium=University+of+Maryland%3A1409618655617| how can you see into my eyes, like open doors? leading you down into my core when i've become so numb without a soul my spirit's sleeping somewhere cold until you find it there and lead it back home  wake me up wake me up inside i can't wake up wake me up inside save me call my name and save me from the dark wake me up bid my blood to run i can't wake up before i come undone save me save me from the nothing i've become  now that i know what i'm without you can't just leave me breathe into me and make me real bring me to life  wake me up wake me up inside i can't wake up wake me up inside save me call my name and save me from the dark wake me up bid my blood to run i can't wake up before i come undone save me save me from the nothing i've become bring me to life i've been livin' a lie, there's nothing inside bring me to life  frozen inside, without your touch, without your love, darling only you are the life among the dead  all of this time, i can't believe i couldn't see kept in the dark, but you were there in front of me i've been sleeping a thousand years it seems got to open my eyes to everything without a thought, without a voice, without a soul don't let me die here, there must be something more bring me to life  wake me up wake me up inside i can't wake up wake me up inside save me call my name and save me from the dark wake me up bid my blood to run i can't wake up before i come undone save me save me from the nothing i've become bring me to life i've been living a lie, there's nothing inside bring me to life|Rock|Evanescence|27177|Fallen|13780925
3|18081547|'Till I Collapse|80|https://www.musixmatch.com/lyrics/Eminem/Till-I-Collapse?utm_source=application&utm_campaign=api&utm_medium=University+of+Maryland%3A1409618655617| 'cause sometimes you just feel tired, feel weak and when you feel weak, you feel like you wanna just give up but you got to search within you, and try to find that inner strength and just pull that shit out of you and get that motivation to not give up, and not be a quitter no matter how bad you wanna just fall flat on your face and collapse  'till i collapse i'm spilling these raps long as you feel 'em 'til the day that i drop you'll never say that i'm not killing 'em 'cause when i am not, then i'mma stop penning 'em and i am not hip-hop and i'm just not eminem subliminal thoughts, when i'mma stop sending 'em? women are caught in webs, spin 'em and hock venom adrenalin shots, the penicillin could not get the illing to stop amoxicillin's just not real enough the criminal cop-killing hip hop villain a minimal swap to cop millions of pac listeners you're coming with me, feel it or not you're gonna fear it like i showed you the spirit of god lives in us you hear it a lot, lyrics to shock is it a miracle or am i just product of pop fizzing up? for shizzle my wizzle, this is the plot, listen up you bizzles forgot, slizzle does not give a fuck!  'till the roof comes off, 'till the lights go out 'till my legs give out, can't shut my mouth 'till the smoke clears out, am i high? perhaps i'mma rip this shit, 'till my bone collapse 'till the roof comes off, 'till the lights go out 'till my legs give out, can't shut my mouth 'till the smoke clears out, am i high? perhaps i'mma rip this shit, 'till my bone collapse  music is like magic, there's a certain feeling you get when you real and you spit and people are feeling your shit this is your moment, and every single minute you spend tryna hold on to it because you may never get it again so while you're in it, try to get as much shit as you can and when your run is over just admit when it's at its end because i'm at the end of my wits with half the shit gets in i got a list, here's the order of my list that it's in it goes reggie, jay-z, pac and biggie andre from outkast, jada, kurupt, nas and then me but in this industry i'm the cause of a lot of envy so when i'm not put on this list, the shit does not offend me that's why you see me walking 'round like nothing's bothering me even though half you people got a fuckin' problem with me you hate it but you know respect you got to give me the press's wet dream like bobby and whitney, nate, hit me  'till the roof comes off, 'till the lights go out 'till my legs give out, can't shut my mouth 'till the smoke clears out, am i high? perhaps i'mma rip this shit, 'till my bone collapse 'till the roof comes off, 'till the lights go out 'till my legs give out, can't shut my mouth 'till the smoke clears out, am i high? perhaps i'mma rip this shit, 'till my bone collapse  soon as a verse starts, i eat at an mc's heart what is he thinking? how not to go against me, smart and it's absurd, how people hang on every word i'll probably never get the props i feel i ever deserve but i'll never be served, my spot is forever reserved if i ever leave earth, that would be the death of me first 'cause in my heart of hearts i know nothing could ever be worse that's why i'm clever when i put together every verse my thoughts are sporadic, i act like i'm an addict i rap like i'm addicted to smack like i'm kim mathers but i don't want to go forth and back in constant battles the fact is i would rather sit back and bomb some rappers so this is like a full blown attack i'm launching at 'em the track is on some battling raps who want some static? 'cause i don't really think that the fact that i'm slim matters a plaque and platinum status is wack if i'm not the baddest, so  'till the roof comes off, 'till the lights go out 'till my legs give out, can't shut my mouth 'till the smoke clears out, am i high? perhaps i'mma rip this shit, 'till my bone collapse 'till the roof comes off, 'till the lights go out 'till my legs give out, can't shut my mouth 'till the smoke clears out, am i high? perhaps i'mma rip this shit, 'till my bone collapse  until the roof until the roof the roof comes off the roof comes off until my legs until my legs give out from underneath me  i will not fall, i will stand tall feels like no one can beat me|Hip Hop/Rap|Eminem|426|The Eminem Show|14239779
4|30094643|Times Like These|79|https://www.musixmatch.com/lyrics/Foo-Fighters/Times-Like-These?utm_source=application&utm_campaign=api&utm_medium=University+of+Maryland%3A1409618655617| i, i'm a one way motorway i'm the one that drives away then follows you back home i, i'm a street light shining i'm a wild light blinding bright burning off and on ah-ah-ahh  it's times like these you learn to live again it's times like these you give and give again it's times like these you learn to love again it's times like these time and time again  i, i'm a new day rising i'm a brand new sky to hang the stars upon tonight i am a little divided do i stay or run away and leave it all behind? ah-ah-ahh  it's times like these you learn to live again it's times like these you give and give again it's times like these you learn to love again it's times like these time and time again  it's times like these you learn to live again it's times like these you give and give again it's times like these you learn to love again it's times like these time and time again it's times like these you learn to live again it's times like these you give and give again it's times like these you learn to love again it's times like these time and time again it's times like these you learn to live again it's times like these you give and give again it's times like these you learn to love again it's times like these time and time again|Hard Rock|Foo Fighters|105|One By One|13761275
5|74407656|This Love|78|https://www.musixmatch.com/lyrics/Maroon-5/This-Love?utm_source=application&utm_campaign=api&utm_medium=University+of+Maryland%3A1409618655617| i was so high i did not recognize the fire burning in her eyes the chaos that controlled my mind whispered goodbye as she got on a plane never to return again but always in my heart, oh  this love has taken its toll on me she said goodbye too many times before and her heart is breakin' in front of me and i have no choice, 'cause i won't say goodbye anymore  whoa whoa whoa  i tried my best to feed her appetite keep her coming every night so hard to keep her satisfied, oh kept playing love like it was just a game pretending to feel the same then turn around and leave again, but uh-oh  this love has taken its toll on me she said goodbye too many times before and her heart is breakin' in front of me and i have no choice, 'cause i won't say goodbye anymore  whoa whoa whoa  i'll fix these broken things, repair your broken wings and make sure everything's all right it's all right, it's all right my pressure on your hips, i'm sinking my fingertips every inch of you 'cause i know that's what you want me to do  this love has taken its toll on me she said goodbye too many times before her heart is breakin' in front of me and i have no choice, 'cause i won't say goodbye anymore  this love has taken its toll on me she said goodbye too many times before and my heart is breakin' in front of me and she said goodbye too many times before  this love has taken its toll on me she said goodbye too many times before and her heart is breakin' in front of me and i have no choice, 'cause i won't say goodbye anymore  this love|Rock|Maroon 5|27840|Songs About Jane|10437678
6|31274830|Clocks|78|https://www.musixmatch.com/lyrics/Coldplay/Clocks?utm_source=application&utm_campaign=api&utm_medium=University+of+Maryland%3A1409618655617| the lights go out, and i can't be saved tides that i tried to swim against have brought me down upon my knees oh, i beg, i beg and plead singing  come out of things unsaid shoot an apple off my head and a trouble that can't be named a tiger's waiting to be tamed singing  you are you are  confusion that never stops closing walls and tickin' clocks gonna come back and take you home i could not stop that you now know singing  come out upon my seas cursed missed opportunities am i a part of the cure or am i part of the disease? singing  you are you are you are you are  you are you are  and nothing else compares oh, no, nothing else compares and nothing else compares  you are you are  home, home, where i wanted to go home, home, where i wanted to go home, you home, where i wanted to go are home, you home, where i wanted to go are|Pop|Coldplay|1039|静寂の世界|13753952
7|1128016|Somebody Like You|78|https://www.musixmatch.com/lyrics/Keith-Urban/Somebody-Like-You?utm_source=application&utm_campaign=api&utm_medium=University+of+Maryland%3A1409618655617| there's a new wind blowin' like i've never known i'm breathin' deeper than i've ever done and it sure feels good to finally feel the way i do  now i wanna love somebody, love somebody like you  an' i'm lettin' go of all my lonely yesterdays i've forgiven myself for the mistakes i've made now there's just one thing the only thing i wanna do, mmhmm  i wanna love somebody, love somebody like you  yeah, i wanna feel the sunshine shinin' down on me and you when you put your arms around me you let me know there's nothing in this world i can't do  i used to run in circles goin' no where fast i'd take a one step forward and a two steps back i couldn't walk a straight line even if i wanted to  i wanna love somebody, love somebody like you  whoa, here we go now woo! yeah hey! i wanna love you baby uh huh  yeah, i wanna feel the sunshine shinin' down on me and you when you put your arms around me, oh well, baby there ain't nothing in this world i can't do  sometimes it's hard for me to understand but you're teachin' me to be a better man i don't want to take this life for granted like i used to do no, no  i wanna love somebody, love somebody like you i'm ready to love somebody, love somebody like you and i wanna love somebody, love somebody like you, yeah  hey, i wanna love you baby woo! oh, oh yeah  oh, i wanna be around in the middle of the night shinin' like it's true i wanna be the man that you run to, whenever i call on you when everything that loved someone finally found it's way wanna be a better man i see it in you yeah oh, yeah, yeah hey, i wanna love you baby oh, oh, yeah yeah|Country|Keith Urban|10902|Golden Road|10312722
8|15369581|She Will Be Loved|77|https://www.musixmatch.com/lyrics/Maroon-5/She-Will-Be-Loved?utm_source=application&utm_campaign=api&utm_medium=University+of+Maryland%3A1409618655617| beauty queen of only eighteen, she had some trouble with herself he was always there to help her, she always belonged to someone else i drove for miles and miles, and wound up at your door i've had you so many times, but somehow i want more  i don't mind spending every day out on your corner in the pouring rain look for the girl with the broken smile ask her if she wants to stay a while and she will be loved and she will be loved  tap on my window, knock on my door, i want to make you feel beautiful i know i tend to get so insecure, it doesn't matter anymore it's not always rainbows and butterflies, it's compromise that moves us along, yeah my heart is full and my door's always open, you come anytime you want, yeah  i don't mind spending every day out on your corner in the pouring rain look for the girl with the broken smile ask her if she wants to stay a while and she will be loved and she will be loved and she will be loved and she will be loved  i know where you hide, alone in your car know all of the things that make you who you are i know that goodbye means nothing at all comes back and begs me to catch her every time she falls, yeah  tap on my window, knock on my door, i want to make you feel beautiful  i don't mind spending every day out on your corner in the pouring rain, oh look for the girl with the broken smile ask her if she wants to stay a while  and she will be loved and she will be loved and she will be loved and she will be loved  please don't try so hard to say goodbye yeah, yeah i don't mind spending every day ooh, ooh out on your corner in the pouring rain please don't try so hard to say goodbye|Alternative|Maroon 5|27840|Songs About Jane|10437678
9|966164|A Dios le Pido|77|https://www.musixmatch.com/lyrics/Juanes/A-Dios-Le-Pido/translation/english?utm_source=application&utm_campaign=api&utm_medium=University+of+Maryland%3A1409618655617| my eyes wake up with the light of your eyes, i i ask god my eyes wake up with the light of your eyes, i i ask god you to stay beside me and one you never leave me, my life i ask god my soul does not rest when it comes to love, my heaven i ask god  for the remaining days and nights i have not yet come, i i ask god for the children of my children and your children's children i ask god my people do not spill so much blood and my people rise i ask god my soul does not rest when it comes to love, my heaven i ask god  one more second of life to give to you and give you my whole heart one more second of life to give to you and stay forever by your side a second life, i i ask god  that if i die it's for love and if i fall in in love let it be with you and my heart belong to your voice everyday i ask god  that if i die it's for love and if i fall in in love let it be with you and my heart belong to your voice everyday i ask god  i ask god  my eyes wake up with the light of your eyes, i i ask god my eyes wake up with the light of your eyes, i i ask god you to stay beside me and one you never leave me, my life i ask god my soul does not rest when it comes to love, my heaven i ask god  one more second of life to give to you and give you my whole heart one more second of life to give to you and stay forever by your side a second life, i i ask god  that if i die it's for love and if i fall in in love let it be with you and my heart belong to your voice everyday i ask god  that if i die it's for love and if i fall in in love let it be with you and my heart belong to your voice everyday i ask god  that if i die it's for love and if i fall in in love let it be with you and my heart belong to your voice everyday i ask god  that if i die it's for love and if i fall in in love let it be with you and my heart belong to your voice a second life, i i ask god|Latin|Juanes|33492044|Un Día Normal|10299956
