|track_id|track_name|track_rating|track_url|lyrics|genre|artist_name|artist_id|album_name|album_id
0|169916267|Dance Monkey|100|https://www.musixmatch.com/lyrics/Tones-and-I/Dance-Monkey?utm_source=application&utm_campaign=api&utm_medium=University+of+Maryland%3A1409618655617| they say oh my god i see the way you shine take your hand, my dear, and place them both in mine you know you stopped me dead when i was passing by and now i beg to see you dance just one more time  ooh i see you, see you, see you every time and oh my i, i like your style you, you make me, make me, make me wanna cry and now i beg to see you dance just one more time  so i say dance for me, dance for me, dance for me oh oh oh i've never seen anybody do the things you do before they say move for me, move for me, move for me ay ay ay and when you're done i'll make you do it all again  i said oh my god i see you walking by take my hands, my dear, and look me in my eyes just like a monkey i've been dancing my whole life but you just beg to see me dance just one more time  ooh i see you, see you, see you every time and oh my i, i like your style you, you make me, make me, make me wanna cry and now i beg to see you dance just one more time  so i say dance for me, dance for me, dance for me oh oh oh i've never seen anybody do the things you do before they say move for me, move for me, move for me ay ay ay and when you're done i'll make you do it all again  they say dance for me, dance for me, dance for me oh oh oh, oh oh, oh oh i've never seen anybody do the things you do before they say move for me, move for me, move for me ay ay ay and when you're done i'll make you do it all again  ooh all again, all again woah-oh, woah-oh, oh ooh all again, all again ah ah, ah ah, ay  they say dance for me, dance for me, dance for me oh oh oh i've never seen anybody do the things you do before they say move for me, move for me, move for me ay ay ay and when you're done i'll make you do it all again  they say dance for me, dance for me, dance for me oh oh oh, oh oh, oh oh i've never seen anybody do the things you do before they say move for me, move for me, move for me ay ay ay and when you're done i'll make you do it all again all again|Alternative|Tones and I|37843472|Dance Monkey|32390713
1|187632922|everything i wanted|100|https://www.musixmatch.com/lyrics/Billie-Eilish-1/everything-i-wanted?utm_source=application&utm_campaign=api&utm_medium=University+of+Maryland%3A1409618655617| i had a dream i got everything i wanted not what you'd think and if i'm being honest it might've been a nightmare to anyone who might care  thought i could fly fly so i stepped off the golden, hmm nobody cried nobody even noticed i saw them standing right there kinda thought they might care  i had a dream i got everything i wanted but when i wake up, i see you with me  and you say as long as i'm here, no one can hurt you don't wanna lie here, but you can learn to if i could change the way that you see yourself you wouldn't wonder why here they don't deserve you  i tried to scream but my head was underwater they called me weak like i'm not just somebody's daughter could've been a nightmare but it felt like they were right there  and it feels like yesterday was a year ago but i don't wanna let anybody know 'cause everybody wants something from me now and i don't wanna let 'em down  i had a dream i got everything i wanted but when i wake up, i see you with me  and you say as long as i'm here, no one can hurt you don't wanna lie here, but you can learn to if i could change the way that you see yourself you wouldn't wonder why here they don't deserve you  if i knew it all then, would i do it again? would i do it again? if they knew what they said would go straight to my head what would they say instead? if i knew it all then, would i do it again? would i do it again? if they knew what they said would go straight to my head what would they say instead?|Pop|Billie Eilish|29247465|everything i wanted - Single|35768497
2|185629225|RITMO (Bad Boys for Life)|100|https://www.musixmatch.com/lyrics/The-Black-Eyed-Peas-J-Balvin/RITMO-Bad-Boys-For-Life/translation/english?utm_source=application&utm_campaign=api&utm_medium=University+of+Maryland%3A1409618655617| este é o ritmo, ritmo, ritmo, ritmo este é o ritmo, ritmo, ritmo, ritmo, ritmo, ritmo this is the rhythm, rhythm, rhythm, rhythm, rhythm of the night  all night break up of the night the next day i come back 'oh, yeah you know how we do it, baby this is the rhythm of the night  baby, tonight's like fire of the night we 'bout to spend a dinero oh, yeah we party to the extreme, baby this is the rhythm of the night  all night break up of the night the next day i come back 'oh, yeah you know how we do it, baby this is the rhythm of the night  baby, tonight's like fire of the night we 'bout to spend a dinero oh, yeah we party to the extreme, extreme, extreme, extreme rhythm  there isn't reebook or nike without stylish i look fly la rosalía tells me i look nice la rosalía i won't deny you it because i know what there is wuh  what is seen isn't asked it if i lost them, i know that it's my fault like canelo in the ring, nothing scares me i live in my best and they will not tip my peace  hakuna matata like timon and pumba i'm going legend, so give it zumba i blind them with my shinning vibe haters to the grave, we to the rumba  this is the rhythm, rhythm, rhythm, rhythm, rhythm of the night all night break up of the night the next day i come back 'oh, yeah you know how we do it, baby this is the rhythm of the night  baby, tonight's like fire of the night we 'bout to spend a dinero oh, yeah we party to the extreme, baby this is the rhythm of the night  all night break up of the night the next day i come back 'oh, yeah you know how we do it, baby this is the rhythm of the night  baby, tonight's like fire of the night we 'bout to spend the dinero oh, yeah we party to the extreme, extreme, extreme, extreme rhythm  o ritmo, os rebeldes, estilos sobre estilos e estilos sobre estilos, eu tenho vários born to be wild, 'cause i live like a dead devil vívelo, darle un toque, eso es el cenario  pac yo me muevo como una parranda terraza i am on top of the pedestal estoy tan enfermo, necesito médico  quien creó? aprendí esa vaina en méxico hahaha!  el ritmo, el rebelde, nuevo y mejorado, estaré por otro nivel ay si eso es como lo hacemos, construimos como legos ay si se siente prendido, estás jugando con fuego can't stop, i am addicted i never quit won't stop, don't need to speak to no therapist no stop, keepin' movin's the narrative nonstop, do it like woo, there it is  this is the rhythm, rhythm, rhythm, rhythm, rhythm of the night all night break up of the night the next day i come back 'oh, yeah you know how we do it, baby this is the rhythm of the night  baby, tonight's fuego we 'bout to spend the dinero oh, yeah we party to the extreme, baby this is the rhythm of the night  all night break up of the night the next day i come back 'oh, yeah you know how we do it, baby this is the rhythm of the night  baby, tonight's like fire of the night we 'bout to spend the dinero oh, yeah we party to the extreme, extreme, extreme, extreme rhythm  you like that space?|Pop|The Black Eyed Peas feat. J Balvin|40474553|RITMO (Bad Boys for Life) - Single|35373911
3|186856839|Don't Start Now|100|https://www.musixmatch.com/lyrics/Dua-Lipa-1/Don-t-Start-Now?utm_source=application&utm_campaign=api&utm_medium=University+of+Maryland%3A1409618655617| if you don't wanna see me  did a full one-eighty crazy thinking 'bout the way i was did the heartbreak change me? maybe but look at where i ended up  i'm all good already so moved on, it's scary i'm not where you left me at all, so  if you don't wanna see me dancing with somebody if you wanna believe that anything could stop me  don't show up don't come out don't start caring about me now walk away, you know how don't start caring about me now  aren't you the guy who tried to hurt me with the word goodbye? though it took some time to survive you i'm better on the other side  i'm all good already so moved on, it's scary i'm not where you left me at all, so  if you don't wanna see me dancing with somebody if you wanna believe that anything could stop me don't, don't, don't  don't show up don't come out don't start caring about me now walk away, you know how don't start caring about me now 'bout me now, 'bout me  whoa, whoa don't come out out, out don't show up whoa, whoa don't start now oh whoa, whoa don't come out out, out i'm not where you left me at all, so  if you don't wanna see me dancing with somebody if you wanna believe that anything could stop me  don't show up don't show up don't come out don't come out don't start caring about me now 'bout me now walk away walk away, you know how you know how don't start caring about me now so  whoa, whoa don't come out out, out don't show up whoa, whoa walk away walk away, so whoa, whoa don't come out out, out don't show up whoa, whoa walk away walk away, oh|Pop|Dua Lipa|33491593|Don't Start Now - Single|35608199
4|187052734|Tusa|100|https://www.musixmatch.com/lyrics/KAROL-G-Nicki-Minaj/Tusa/translation/english?utm_source=application&utm_campaign=api&utm_medium=University+of+Maryland%3A1409618655617| what's going on with you? tell me! rrr o-o-ovy on the drums mmh  there is no excuse today she want out with her friend to kill her heartbreak  because a guy did her wrong she's hard and he took advantage she's tired of being good now she's the one that uses man  because a guy did her wrong won't find her being sentimental says she won't cry for another guy  but if you play the song she gets so depressed crying she starts calling him but he left her on read maybe he's with another girl pretending he can love her too  but i cried all of that for nothing now i'm a bad girl y ahora pateas y gritas, como un gran niño no intentes que tus amigos vengan holla, holla  ayo, solía pasar desapercibida no estaba en los clubes, estaba en mi jo hasta que me di cuenta de que eres un fracaso épico así que no les digas a tus amigos que enviaré tu fianza  porque es un nuevo día, estoy en un nuevo lugar conseguiendo una nueva d, sentándome en una nueva cara porque sé que soy la perra más mala que hayas conocido wuh estás buscando una perra más mala, y todavía no la has encontrado wuh  ayo, diles que se retiren, él quiere relajarse no hay más llamadas de sexo, tienes que masturbarte somos karol g y yo, dejamos que las ratas hablen se nos echarán encima porque están dejando la seducción rrr  but if you play the song she gets so depressed crying she starts calling him but he left her on read maybe he's with another girl pretending he can love her too  one-one shot for the deep heartbreak and we keep going until we finish another shot for my mind so that the memories don't torture her  doesn't copy anything her ex is worth noting goes out to the club and just wants to twerk twerk but she gets confused once she starts to drink drink  she heals when she parties as her love dies all the men try to get her get her  but if you play the song she gets so depressed crying she starts calling him but he left her on read maybe he's with another girl pretending he can love her too  ey, karol g karol g nicki minaj la reina con la reina o-o-ovy on the drums|Pop|KAROL G feat. Nicki Minaj|41596325|Tusa - Single|35626134
5|184014421|Memories|100|https://www.musixmatch.com/lyrics/Maroon-5/Memories?utm_source=application&utm_campaign=api&utm_medium=University+of+Maryland%3A1409618655617| here's to the ones that we got cheers to the wish you were here, but you're not 'cause the drinks bring back all the memories of everything we've been through toast to the ones here today toast to the ones that we lost on the way 'cause the drinks bring back all the memories and the memories bring back, memories bring back you  there's a time that i remember, when i did not know no pain when i believed in forever, and everything would stay the same now my heart feel like december when somebody say your name 'cause i can't reach out to call you, but i know i will one day, yeah  everybody hurts sometimes everybody hurts someday, ayy-ayy but everything gon' be alright go and raise a glass and say, ayy  here's to the ones that we got cheers to the wish you were here, but you're not 'cause the drinks bring back all the memories of everything we've been through toast to the ones here today toast to the ones that we lost on the way 'cause the drinks bring back all the memories and the memories bring back, memories bring back you  doo-doo, doo-doo-doo-doo doo-doo-doo-doo, doo-doo-doo-doo doo-doo-doo-doo, doo-doo-doo memories bring back, memories bring back you  there's a time that i remember when i never felt so lost when i felt all of the hatred was too powerful to stop ooh, yeah now my heart feel like an ember and it's lighting up the dark i'll carry these torches for ya that you know i'll never drop, yeah  everybody hurts sometimes everybody hurts someday, ayy-ayy but everything gon' be alright go and raise a glass and say, ayy  here's to the ones that we got oh-oh cheers to the wish you were here, but you're not 'cause the drinks bring back all the memories of everything we've been through no, no toast to the ones here today ayy toast to the ones that we lost on the way 'cause the drinks bring back all the memories ayy and the memories bring back, memories bring back you  doo-doo, doo-doo-doo-doo doo-doo-doo-doo, doo-doo-doo-doo doo-doo-doo-doo, doo-doo-doo memories bring back, memories bring back you doo-doo, doo-doo-doo-doo doo-doo-doo-doo, doo-doo-doo-doo doo-doo-doo-doo, doo-doo-doo ooh, yeah memories bring back, memories bring back you  yeah, yeah, yeah yeah, yeah, yeah, yeah, yeah, no, no memories bring back, memories bring back you|Pop|Maroon 5|27840|Memories - Single|34887164
6|188069945|Vete|100|https://www.musixmatch.com/lyrics/Bad-Bunny-7/Vete/translation/english?utm_source=application&utm_campaign=api&utm_medium=University+of+Maryland%3A1409618655617| yeah, yeah, yeah, yeah yeah, yeah, yeah, yeah  si you i want to know if you're leaving mommy, whenever you want whenever you want yeah, yeah  leave ay, ay, ay no one is holding you back, the door is open eh don't worry about the two of us our story is already dead eh  i hope you're happy and you do have fun eh but don't come back around here no, no, no, no  leave ay, ay, ay no one is holding you back, the door is open eh don't worry about the two of us our story is already dead eh  i hope you're happy and that you have fun eh but don't come back around here no, no, no, no  hey tell me what you're waiting for baby, i love you but out you are someone on the inside and another on the outside and i no longer feel anything when you undress  give me, give me bands eh in my heart, you're no longer the boss we're over, i don't feel anything for you anymore our series is over, no more seasons are coming out  so go far away tell the devil to send you the pin it's been awhile since we've been a team pa'l love our anniversary and valentine's day there's no more christian lun nor the satin suits  follow it, it's green eh it's your fault, it's what's biting you keep  the dog so you'll remember me and think of everything you're losing  but i wish you luck, now i'm stronger thanks to all that you did to me eh you never loved me eh i don't know why you insist on me  but i wish you luck, now i'm stronger thanks to all that you did to me eh you never loved me eh i don't know why you insist on me  leave ay, ay, ay no one is holding you back, the door is open eh don't worry about the two of us our story is already dead eh  i hope that you're happy and that you have fun eh but don't come back around here no, no, no, no  leave ay, ay, ay no one is holding you back, the door is open eh don't worry about the two of us our story is already dead eh  i hope that you're happy and that you have fun eh but don't come back around here no, no, no, no|Pop|Bad Bunny|40519858|Vete|35820695
7|188892613|Blinding Lights|100|https://www.musixmatch.com/lyrics/The-Weeknd-3/Blinding-Lights?utm_source=application&utm_campaign=api&utm_medium=University+of+Maryland%3A1409618655617| yeah  i've been tryna call i've been on my own for long enough maybe you can show me how to love, maybe i'm going through withdrawals you don't even have to do too much you can turn me on with just a touch, baby  i look around and sin city's cold and empty oh no one's around to judge me oh i can't see clearly when you're gone  i said, ooh, i'm blinded by the lights no, i can't sleep until i feel your touch i said, ooh, i'm drowning in the night oh, when i'm like this, you're the one i trust hey, hey, hey  i'm running out of time 'cause i can see the sun light up the sky so i hit the road in overdrive, baby, oh  the city's cold and empty oh no one's around to judge me oh i can't see clearly when you're gone  i said, ooh, i'm blinded by the lights no, i can't sleep until i feel your touch i said, ooh, i'm drowning in the night oh, when i'm like this, you're the one i trust  i'm just walking by to let you know by to let you know i can never say it on the phone say it on the phone will never let you go this time ooh  i said, ooh, i'm blinded by the lights no, i can't sleep until i feel your touch hey, hey, hey  hey, hey, hey  i said, ooh, i'm blinded by the lights no, i can't sleep until i feel your touch|Electronic|The Weeknd|13937035|Blinding Lights - Single|35943689
8|182464500|Circles|100|https://www.musixmatch.com/lyrics/Post-Malone/Circles?utm_source=application&utm_campaign=api&utm_medium=University+of+Maryland%3A1409618655617| oh, oh, oh-oh oh, oh, oh-oh oh, oh, oh-oh, oh-oh, oh-oh  we couldn't turn around 'til we were upside down i'll be the bad guy now but no, i ain't too proud  i couldn't be there even when i try you don't believe it we do this every time  seasons change and our love went cold feed the flame 'cause we can't let it go run away, but we're running in circles run away, run away i dare you to do something i'm waiting on you again so i don't take the blame run away, but we're running in circles run away, run away, run away  let go i got a feeling that it's time to let go i say so i knew that this was doomed from the get-go  you thought that it was special, special but it was just the sex though, the sex though and i still hear the echoes the echoes i got a feeling that it's time to let it go, let it go  seasons change and our love went cold feed the flame 'cause we can't let it go run away, but we're running in circles run away, run away i dare you to do something i'm waiting on you again so i don't take the blame run away, but we're running in circles run away, run away, run away  maybe you don't understand what i'm going through it's only me what you got to lose? make up your mind, tell me what are you gonna do? it's only me let it go  seasons change and our love went cold feed the flame 'cause we can't let it go run away, but we're running in circles run away, run away i dare you to do something i'm waiting on you again so i don't take the blame run away, but we're running in circles run away, run away, run away|Alternative|Post Malone|28444515|Hollywood's Bleeding|34513434
9|187786341|ROXANNE|99|https://www.musixmatch.com/lyrics/Arizona-Zervas/ROXANNE-1?utm_source=application&utm_campaign=api&utm_medium=University+of+Maryland%3A1409618655617| all for the gram bitches love the gram oh wait shit  roxanne roxanne all she wanna do is party all night goddamn, roxanne never gonna love me but it's alright she think i'm a asshole she think i'm a player she keep running back though only 'cause i pay up roxanne roxanne all she wanna do is party all night  met her at a party in the hills, yeah she just wanna do it for the thrill, yeah shorty drive a poodle with no top but if i throw this money she gon' drop  she don't wait in lines if it's too long she don't drive the whip unless the roof off only want to call when the cash out only take the pic when her ass out  she from malibu, malibu if you ain't gotta foreign then she laugh at you malibu, malibu spending daddy's money with a attitude  roxanne roxanne all she wanna do is party all night goddamn, roxanne never gonna love me but it's alright she think i'm a asshole she think i'm a player she keep running back though only 'cause i pay up roxanne roxanne all she wanna do is party all night  i just wanna have fun!  in la, yeah got no brakes, yeah living fast, ricky bobby shake 'n' bake, yeah see the chain? yeah it's a lake, yeah swipe the chase, ooh now she wanna date, yeah  straight to nobu on the coast ooh shorty only like cocaine and whole foods yeah snappin' all up on the gram ass going crazy now she wanna fuck me in the foreign going   up in malibu, malibu if you ain't gotta foreign then she laugh at you malibu, malibu spending daddy's money with a attitude  roxanne roxanne all she wanna do is party all night goddamn, roxanne never gonna love me but it's alright she think i'm a asshole she think i'm a player she keep running back though only 'cause i pay up roxanne roxanne all she wanna do is party all night|Pop|Arizona Zervas|28772803|ROXANNE|35774779
